Stock,Epoch,Lookback,Delay,N_Top,Validation Loss,MSE,MAE,RMSE,MAPE
OKTA,93,35,-1,2,0.051230007161696754,0.05116089,0.18285328,0.22618774,1.1617773
OKTA,94,29,-1,2,0.04288677995403608,0.043883335,0.15616368,0.20948349,0.6264846
OKTA,95,36,-1,5,0.05489186445871989,0.054164443,0.18870546,0.23273256,1.1592537
OKTA,96,40,-1,2,0.060307963440815605,0.060037352,0.19813606,0.2450252,1.3449231
OKTA,97,27,-1,2,0.06518401702245076,0.06470586,0.20201632,0.25437346,1.4704382
OKTA,98,20,-1,2,0.050001596411069237,0.05035702,0.1806983,0.22440371,2.3935592
OKTA,99,20,-1,2,0.050413758804400764,0.050551344,0.1842663,0.22483626,1.5812676
OKTA,100,35,-1,3,0.06606503079334895,0.06625576,0.21420732,0.25740194,1.433297
OKTA,101,20,-1,2,0.05267638216416041,0.052890733,0.19217227,0.22997986,1.2599052
OKTA,102,39,-1,2,0.04944371059536934,0.048062135,0.17132992,0.21923079,0.8211294
OKTA,103,40,-1,2,0.05717057486375173,0.05703223,0.19356306,0.23881422,19220843000000.0
OKTA,104,40,-1,2,0.05390010649959246,0.05508239,0.19212182,0.23469637,1.6004834
OKTA,105,20,-1,3,0.06164975215991338,0.06240338,0.19918786,0.24980669,1.329852
OKTA,106,33,-1,3,0.07494388520717621,0.074592695,0.23103315,0.27311662,1.9518058
OKTA,107,26,-1,2,0.050653072694937386,0.05172791,0.1790381,0.2274377,19376925000000.0
OKTA,108,37,-1,2,0.06233360370000204,0.061293036,0.19747819,0.2475743,1.2221214
OKTA,109,21,-1,2,0.05076935266455015,0.051446237,0.17516123,0.22681762,1.1810929
OKTA,110,40,-1,2,0.06281762818495433,0.06307996,0.20566264,0.25115725,1.658142
OKTA,111,21,-1,2,0.055716514587402344,0.053915355,0.18297759,0.23219681,0.899484
OKTA,112,40,-1,2,0.05562301476796468,0.053252313,0.19660658,0.23076463,1.6056263
OKTA,113,37,-1,2,0.05521910140911738,0.054066893,0.1912761,0.23252289,1.4843944
OKTA,114,20,-1,2,0.059860466669003166,0.058908414,0.18904585,0.24271056,0.6424135
OKTA,115,24,-2,2,0.07401881615320842,0.0749789,0.2303069,0.27382275,19086229000000.0
OKTA,116,20,-2,2,0.059512595335642494,0.061025538,0.20627561,0.24703348,1.4904883
OKTA,117,40,-1,2,0.05440720667441686,0.05508852,0.19791967,0.23470944,1.3298831
OKTA,118,24,-1,2,0.053900059312582016,0.05343462,0.18546829,0.2311593,2.2438452
OKTA,119,28,-1,2,0.05393510311841965,0.053663477,0.18116014,0.2316538,2.2319665
OKTA,120,30,-1,3,0.04823958252867063,0.04883541,0.17473076,0.22098735,1.2173954
OKTA,121,40,-1,2,0.0629238449037075,0.06335596,0.20894742,0.2517061,2.3419213
OKTA,122,36,-1,2,0.06445181618134181,0.06211937,0.20814599,0.24923757,1.8607647
OKTA,123,40,-1,2,0.056080090502897896,0.054652475,0.18488118,0.23377869,1.4650769
OKTA,124,40,-1,2,0.06062508001923561,0.059421644,0.19788569,0.24376555,1.1329955
OKTA,125,40,-1,2,0.05960102006793022,0.06096408,0.21022892,0.24690905,1.486246
OKTA,126,36,-2,3,0.051403856525818505,0.051305916,0.1865764,0.2265081,1.2238154
OKTA,127,40,-1,2,0.044117347647746406,0.043961987,0.17068864,0.20967114,1.4415326
OKTA,128,24,-1,2,0.05760058512290319,0.058578357,0.19786598,0.24202967,1.3891121
OKTA,129,20,-1,2,0.06298965712388356,0.065432474,0.21496895,0.2557977,2.1912885
OKTA,130,40,-1,2,0.05825472374757131,0.058005877,0.19696903,0.24084409,19607654000000.0
OKTA,131,37,-1,2,0.056743559738000236,0.05569415,0.18768552,0.23599608,2.4493263
OKTA,132,40,-1,2,0.04673630247513453,0.04678071,0.17692356,0.21628849,1.1662573
OKTA,133,25,-1,2,0.06301074226697286,0.061675616,0.20467055,0.24834576,19554692000000.0
OKTA,134,39,-2,2,0.052326170106728874,0.0529952,0.1890237,0.23020686,1.4845392
OKTA,135,20,-1,2,0.06167984753847122,0.060838744,0.20396532,0.2466551,18982472000000.0
OKTA,136,20,-1,2,0.05936474849780401,0.058484793,0.19091049,0.2418363,2.0366688
OKTA,137,20,-2,2,0.05418633048733076,0.05508549,0.19997592,0.23470299,1.8659196
OKTA,138,40,-1,2,0.04209986825784048,0.043356337,0.1613487,0.20822184,0.9316159
OKTA,139,40,-1,2,0.05084764584898949,0.05065808,0.18799853,0.2250735,19652218000000.0
OKTA,140,35,-1,2,0.06330791860818863,0.061756887,0.19836241,0.24850933,1.0010647
OKTA,141,40,-1,2,0.04453238596518835,0.04471839,0.1674732,0.21146722,1.1993809
OKTA,142,26,-1,2,0.05144045998652776,0.052333683,0.19323294,0.22876556,1.6626166
OKTA,143,40,-1,2,0.05857559541861216,0.05841662,0.19907932,0.2416953,1.3875148
OKTA,144,40,-1,2,0.05606158201893171,0.05752771,0.19727662,0.23984934,1.3618824
OKTA,145,40,-1,2,0.06032705555359522,0.059357326,0.19015867,0.24363358,1.0864042
OKTA,146,40,-1,2,0.05983227243026098,0.058794808,0.19305414,0.2424764,19108427000000.0
OKTA,147,20,-1,3,0.05967589716116587,0.06115063,0.19368985,0.24728653,19237630000000.0
OKTA,148,29,-1,2,0.05028598258892695,0.050496317,0.19023396,0.22471386,1.9845254
OKTA,149,22,-1,2,0.05772347251574198,0.056173213,0.17595053,0.23700888,19752292000000.0
OKTA,150,25,-1,2,0.05202597379684448,0.050303996,0.17877653,0.22428553,1.056211
KHC,1,33,-5,3,0.09020832628011703,0.09020355,0.2706439,0.30033907,1.1532573
KHC,2,35,-5,3,0.08414017856121063,0.08328016,0.2562198,0.288583,1.080718
KHC,3,40,-5,2,0.08772543221712112,0.08844922,0.27061433,0.29740414,1.2908722
KHC,4,35,-3,4,0.08462936356663704,0.08570151,0.26241568,0.2927482,13115864000000.0
KHC,5,40,-5,2,0.0863132506608963,0.0865151,0.26597935,0.2941345,1.1417612
KHC,6,34,-3,2,0.10070685893297196,0.0998041,0.28577867,0.31591788,1.2907372
KHC,7,25,-4,3,0.09307773262262345,0.093279734,0.2745987,0.3054173,1.4377474
KHC,8,40,-5,2,0.09034594297409057,0.08996322,0.26971835,0.2999387,1.0789615
KHC,9,20,-4,2,0.09692201614379883,0.097587526,0.2838437,0.31239003,1.5602255
KHC,10,20,-5,3,0.09609642326831817,0.09605871,0.28055757,0.3099334,1.2730076
KHC,11,20,-4,6,0.10311979800462723,0.10319975,0.2943402,0.3212472,1.0882431
KHC,12,39,-5,2,0.09404821693897247,0.094334975,0.278049,0.30714,1.3569242
KHC,13,40,-5,2,0.08573919385671616,0.0863218,0.26369876,0.29380572,1.0777644
KHC,14,25,-5,2,0.08240391165018082,0.08207301,0.25918862,0.28648388,1.3416514
KHC,15,29,-1,2,0.09287866353988647,0.09131879,0.27268043,0.30219,1.4409689
KHC,16,29,-3,2,0.08785753846168518,0.08805204,0.26303294,0.29673564,12960093000000.0
KHC,17,21,-4,2,0.09106660783290862,0.09043082,0.26956704,0.30071718,1.2264231
KHC,18,21,-5,2,0.10125531107187272,0.101719186,0.28836912,0.31893444,12857956000000.0
KHC,19,23,-1,2,0.08411372154951095,0.08463998,0.26428455,0.29092953,1.532911
KHC,20,32,-5,2,0.10220390558242798,0.1027178,0.28700277,0.32049617,1.1548847
KHC,21,20,-5,3,0.09091911166906357,0.09076133,0.2755347,0.30126622,13108032000000.0
KHC,22,29,-5,2,0.08125094920396805,0.08182452,0.2501412,0.28604984,1.0029596
KHC,23,20,-5,3,0.09473219215869903,0.095604636,0.2753265,0.3092,12986514000000.0
KHC,24,20,-5,2,0.09288287609815597,0.09337086,0.27385452,0.30556646,1.438628
KHC,25,20,-1,2,0.09774818569421768,0.09723245,0.28469047,0.3118212,1.3202375
KHC,26,20,-1,2,0.09088511914014816,0.090602025,0.27304024,0.3010017,1.0810292
KHC,27,29,-5,2,0.08138133585453033,0.08079557,0.25338885,0.2842456,1.0983845
KHC,28,25,-2,2,0.08634211122989655,0.085263036,0.26226145,0.29199836,1.0326219
KHC,29,20,-5,2,0.08775843232870102,0.087621026,0.2662243,0.2960085,13094073000000.0
KHC,30,22,-5,2,0.09334309101104736,0.09374758,0.27253884,0.30618227,0.9896711
KHC,31,23,-5,2,0.08833717852830887,0.08789111,0.26522878,0.29646435,0.99415797
KHC,32,20,-5,2,0.09435096979141236,0.094719216,0.27604002,0.30776486,1.5139228
KHC,33,20,-5,2,0.09115657210350037,0.09069224,0.27404022,0.3011515,1.6621466
KHC,34,20,-5,2,0.09545069336891174,0.09511319,0.27508658,0.30840427,1.0974406
KHC,35,20,-1,3,0.102584208548069,0.10246864,0.28828523,0.32010722,1.2105538
KHC,36,25,-5,3,0.09353399723768234,0.093568295,0.2731938,0.30588934,1.4930936
KHC,37,20,-4,2,0.0904587373137474,0.08962786,0.26469904,0.29937914,13141523000000.0
KHC,38,40,-5,2,0.09335881173610687,0.09480721,0.27882135,0.3079078,1.1233542
KHC,39,20,-5,3,0.09093779176473618,0.09155539,0.27639967,0.30258122,1.1219171
KHC,40,40,-5,3,0.09081734418869018,0.09063633,0.27008203,0.30105868,1.062601
KHC,41,20,-2,2,0.09286123365163804,0.09286451,0.2764355,0.3047368,1.139457
KHC,42,40,-5,3,0.09224037379026413,0.09135285,0.27008188,0.30224633,1.2415979
KHC,43,32,-5,2,0.09284829646348954,0.091511704,0.27414554,0.302509,1.2409263
KHC,44,29,-5,2,0.0948536679148674,0.094666,0.27868012,0.3076784,1.19142
KHC,45,25,-5,2,0.09125066697597503,0.0911453,0.27061626,0.3019028,1.1862881
KHC,46,23,-2,3,0.08435558974742889,0.08517977,0.2580366,0.29185572,1.1539466
KHC,47,37,-5,2,0.09280246496200562,0.09267456,0.26995635,0.30442497,13285873000000.0
KHC,48,40,-3,3,0.09423790574073791,0.09317881,0.27722618,0.30525205,13203889000000.0
KHC,49,40,-3,2,0.09463434666395187,0.09386248,0.28427967,0.30636984,1.3386296
KHC,50,20,-3,2,0.09188080579042435,0.09178564,0.27277768,0.30296144,1.3201451
KHC,51,27,-5,2,0.09163357019424438,0.0928094,0.27367237,0.30464634,1.1261917
KHC,52,40,-5,2,0.09074358716607094,0.09059115,0.27171016,0.30098364,1.0949111
KHC,53,27,-5,2,0.09351600259542465,0.09378267,0.27907348,0.30623958,1.2441635
KHC,54,40,-3,2,0.09443607479333878,0.09370759,0.27449682,0.30611697,13097157000000.0
KHC,55,29,-5,2,0.08419850766658783,0.08470771,0.2601696,0.29104587,13475119000000.0
KHC,56,21,-5,2,0.10657080709934234,0.106163695,0.2997239,0.32582772,1.2797285
KHC,57,20,-1,2,0.09261280298233032,0.092525534,0.27285698,0.30418012,1.1789513
KHC,58,36,-5,2,0.08977424800395965,0.088340424,0.26398888,0.29722118,1.0731919
KHC,59,36,-5,2,0.08742951154708863,0.086541,0.2593632,0.29417852,1.153888
KHC,60,40,-3,2,0.09671118706464768,0.09616002,0.27858192,0.3100968,1.0904713
KHC,61,38,-4,2,0.101643605530262,0.10170684,0.2908192,0.3189151,13114648000000.0
KHC,62,23,-4,2,0.08643683791160583,0.087118626,0.26775733,0.29515865,13068357000000.0
KHC,63,40,-5,3,0.09419983476400376,0.094207935,0.2755732,0.3069331,0.997806
KHC,64,40,-3,2,0.08322439789772033,0.083062075,0.2580294,0.2882049,1.4030728
KHC,65,40,-5,2,0.08628943711519241,0.08716963,0.26410395,0.29524505,1.0695101
KHC,66,24,-5,2,0.0872557207942009,0.08689497,0.26773378,0.2947795,1.1587013
KHC,67,36,-1,3,0.10208656191825867,0.10175578,0.28824782,0.3189918,1.1079389
KHC,68,20,-4,2,0.09970354735851288,0.0990914,0.28639075,0.31478786,1.1726158
KHC,69,35,-4,2,0.10151794105768204,0.10128045,0.29337978,0.3182459,1.167048
KHC,70,22,-3,2,0.095177760720253,0.0947733,0.28223255,0.30785272,1.3588091
KHC,71,40,-4,2,0.09538292586803436,0.09533962,0.28133553,0.30877113,13090023000000.0
KHC,72,40,-5,3,0.0840708464384079,0.08418749,0.25885853,0.29015082,1.1622232
KHC,73,22,-3,2,0.09682484865188598,0.09681658,0.2829208,0.31115362,12978340000000.0
KHC,74,40,-5,3,0.08943917751312255,0.08912363,0.2678453,0.2985358,1.2937675
KHC,75,20,-5,2,0.08789962455630303,0.089066975,0.2607737,0.2984409,1.508875
KHC,76,35,-1,3,0.08406935706734657,0.083749145,0.25397295,0.28939444,1.4098239
KHC,77,26,-5,2,0.08836722820997238,0.088897005,0.27166206,0.298156,1.2330734
KHC,78,40,-3,3,0.09996240437030793,0.100955844,0.28982678,0.3177355,1.1504093
KHC,79,28,-5,3,0.09392495453357697,0.09370313,0.27561653,0.30610967,1.0769322
KHC,80,40,-3,2,0.08582944720983506,0.08638475,0.26648846,0.29391283,1.3511835
KHC,81,20,-5,2,0.08524497002363204,0.0862544,0.25926414,0.293691,1.042092
KHC,82,29,-5,2,0.08773783594369888,0.08773364,0.26835018,0.29619867,1.3690366
KHC,83,20,-5,2,0.08973879069089889,0.08946263,0.26670265,0.29910305,1.1289517
KHC,84,40,-5,2,0.08749177157878876,0.08715237,0.26912588,0.29521582,13463354000000.0
KHC,85,35,-2,2,0.10512311607599259,0.10525859,0.2940675,0.3244358,1.0003849
KHC,86,40,-5,2,0.09754364937543869,0.09706447,0.27846164,0.31155172,1.1059874
KHC,87,40,-5,2,0.09087028652429581,0.09113398,0.2720786,0.30188406,1.2925253
KHC,88,20,-4,2,0.0972774639725685,0.09816723,0.2818098,0.3133165,1.0842564
KHC,89,35,-1,2,0.09788462817668915,0.098485686,0.28437805,0.3138243,13046058000000.0
KHC,90,28,-5,3,0.09002553820610046,0.09044032,0.2727543,0.30073297,13397273000000.0
KHC,91,31,-4,2,0.09226351529359818,0.092408754,0.27333632,0.30398807,1.2567563
KHC,92,25,-4,2,0.09743809700012207,0.0965982,0.28364488,0.31080252,13106469000000.0
KHC,93,23,-5,3,0.08799235373735428,0.08804456,0.26648965,0.29672304,13324189000000.0
KHC,94,40,-2,2,0.0942114308476448,0.09387004,0.27164066,0.30638218,1.2345116
KHC,95,23,-3,2,0.10102571398019791,0.10159445,0.291661,0.31873885,1.2946061
KHC,96,37,-5,2,0.09301505982875824,0.09220333,0.27149233,0.30365,1.1034591
KHC,97,40,-1,2,0.0905874565243721,0.09053482,0.26981986,0.30089006,1.5251803
KHC,98,20,-3,3,0.08913730382919312,0.0885553,0.26749644,0.29758242,1.3374687
KHC,99,22,-2,2,0.09838782995939255,0.09856005,0.2825806,0.31394276,1.3859221
KHC,100,20,-5,4,0.0885470062494278,0.08808047,0.26667568,0.29678354,1.3482823
KHC,101,29,-5,3,0.08529243320226669,0.08521771,0.25754133,0.29192072,1.1551938
KHC,102,31,-2,4,0.09334483593702317,0.09427849,0.27695844,0.30704802,1.1694381
KHC,103,26,-3,2,0.0856739953160286,0.0867213,0.2659637,0.2944848,1.2350643
KHC,104,21,-5,2,0.09420114010572433,0.0941575,0.27467126,0.30685094,1.3320035
KHC,105,40,-4,2,0.0954204797744751,0.09466175,0.27848008,0.3076715,1.3049694
KHC,106,40,-3,2,0.0842097520828247,0.08494383,0.26233324,0.29145125,1.2610421
KHC,107,26,-5,2,0.0878000408411026,0.08804779,0.2667728,0.29672846,1.1882641
KHC,108,25,-1,2,0.08583210706710816,0.086880594,0.26406625,0.29475513,1.020555
KHC,109,38,-5,3,0.09348261654376984,0.09323187,0.27245766,0.30533895,13436082000000.0
KHC,110,24,-5,2,0.09710451811552048,0.09692211,0.28207648,0.31132317,1.4669658
KHC,111,21,-5,2,0.09223873615264892,0.09255001,0.27033445,0.30422032,1.1566916
KHC,112,26,-4,2,0.09253995567560196,0.09266531,0.27278784,0.30440977,1.3787445
KHC,113,40,-5,2,0.09635849744081497,0.09622903,0.27802944,0.31020805,13102921000000.0
KHC,114,20,-2,2,0.08904108107089996,0.08944109,0.2694432,0.29906702,1.3384566
KHC,115,21,-5,2,0.09472938477993012,0.09494823,0.27615198,0.3081367,1.080806
KHC,116,34,-4,2,0.09790877401828765,0.09833553,0.28681022,0.31358495,1.1099564
KHC,117,40,-4,2,0.08608234077692031,0.0859681,0.26473475,0.29320318,1.2558774
KHC,118,40,-5,2,0.08556462675333024,0.08553363,0.26150858,0.29246134,1.2247046
KHC,119,20,-4,2,0.08806875497102737,0.08934082,0.26495108,0.29889935,12943934000000.0
KHC,120,27,-5,2,0.08419103175401688,0.08496408,0.2595663,0.291486,13515944000000.0
KHC,121,20,-5,2,0.08372623473405838,0.08463319,0.2561804,0.29091784,1.1626588
KHC,122,34,-5,3,0.08244662582874299,0.08295666,0.25789028,0.28802198,1.296846
KHC,123,37,-5,2,0.08321328461170197,0.08327067,0.25556448,0.2885666,1.1335013
KHC,124,20,-5,2,0.0942655548453331,0.09477386,0.28125462,0.30785364,1.2922798
KHC,125,40,-5,2,0.08586300015449524,0.085904345,0.26438254,0.29309443,1.1961646
KHC,126,20,-1,2,0.08795594274997712,0.08887494,0.2686718,0.298119,13205589000000.0
KHC,127,20,-5,2,0.09377816766500473,0.09286883,0.27273437,0.3047439,1.0867429
KHC,128,40,-2,2,0.0909494325518608,0.09152603,0.27427924,0.3025327,1.1854794
KHC,129,32,-5,3,0.0850883588194847,0.08602703,0.26025185,0.29330367,1.2910702
KHC,130,34,-4,2,0.1021277815103531,0.10244198,0.28853315,0.3200656,1.2350241
KHC,131,20,-5,2,0.0917571410536766,0.092516325,0.27552038,0.30416498,1.0952699
KHC,132,40,-3,2,0.09334750771522522,0.09301593,0.2788104,0.30498514,1.1875222
KHC,133,22,-5,2,0.09478669464588166,0.09537465,0.27430916,0.30882788,1.0439138
KHC,134,20,-3,2,0.10322262048721313,0.10293211,0.29392597,0.32083035,1.1674463
KHC,135,40,-5,2,0.09644492268562317,0.095781974,0.27739465,0.30948663,1.2683305
KHC,136,22,-1,2,0.09458347558975219,0.09401385,0.27436796,0.30661678,1.1290903
KHC,137,29,-4,2,0.08626538366079331,0.085503794,0.25658026,0.2924103,1.0899221
KHC,138,22,-5,2,0.08888949155807495,0.08883629,0.26285422,0.29805416,1.0701647
KHC,139,33,-2,2,0.08712858259677887,0.086903654,0.26725075,0.29479426,1.0938474
KHC,140,40,-1,2,0.09856289178133011,0.09740248,0.2825352,0.3120937,1.0670091
KHC,141,39,-2,2,0.09864151924848556,0.09875779,0.2877626,0.31425753,1.2339805
KHC,142,20,-4,2,0.08385906666517258,0.08433215,0.2641444,0.2904,1.3643386
KHC,143,21,-2,2,0.08761797845363617,0.086954914,0.26893127,0.2948812,1.0389653
KHC,144,20,-5,2,0.08959715515375137,0.089814775,0.2652865,0.29969114,1.2035819
KHC,145,20,-3,2,0.0899273157119751,0.09011978,0.2751719,0.30019957,1.2316947
KHC,146,40,-5,2,0.0947064995765686,0.09441254,0.27545908,0.30726624,1.2177604
KHC,147,25,-5,4,0.08638280630111694,0.086091585,0.2637626,0.29341367,1.423828
KHC,148,26,-1,2,0.0895994946360588,0.08931083,0.26449957,0.29884917,1.2542366
KHC,149,36,-5,2,0.09284257292747497,0.09242956,0.27489135,0.3040223,1.1755508
KHC,150,40,-1,3,0.09781465083360671,0.09815044,0.2785247,0.3132897,1.303516
WBA,1,40,-3,2,0.07375168986618519,0.07412558,0.23259933,0.27226013,1.2827345
WBA,2,40,-4,2,0.07426817963520686,0.07427453,0.23662123,0.27253354,14016293000000.0
WBA,3,20,-2,2,0.07420257106423378,0.07412593,0.23856135,0.2722608,1.1641724
WBA,4,40,-1,2,0.07417590419451396,0.074505135,0.2374957,0.27295628,1.067813
WBA,5,40,-1,2,0.06775633556147416,0.06814983,0.2228747,0.26105523,1.020825
WBA,6,40,-1,2,0.07289305205146472,0.07319138,0.23635803,0.27053905,0.9765805
WBA,7,30,-1,3,0.07130092134078343,0.07129493,0.22778507,0.2670111,1.007992
WBA,8,36,-1,2,0.07178645084301631,0.07154227,0.2261075,0.26747388,14221536000000.0
WBA,9,40,-1,2,0.07347644120454788,0.07312529,0.23112655,0.2704169,1.0428306
WBA,10,40,-1,2,0.06539163862665494,0.065367915,0.21903513,0.2556715,14184753000000.0
WBA,11,20,-2,2,0.061677573869625725,0.06189735,0.21345235,0.24879178,0.60956144
WBA,12,20,-2,2,0.07206869001189868,0.07200817,0.22974014,0.2683434,14251337000000.0
WBA,13,27,-2,2,0.06602968151370685,0.06582189,0.21572389,0.2565578,1.1857848
WBA,14,20,-1,2,0.06464867852628231,0.06474214,0.21102335,0.25444478,1.0504024
WBA,15,22,-2,2,0.07984437110523383,0.079135105,0.24323456,0.28130963,1.1212904
WBA,16,20,-1,2,0.06450718517104785,0.06431418,0.21800591,0.25360242,0.935392
WBA,17,25,-1,3,0.06366141512989998,0.063749745,0.2141267,0.25248712,0.9878623
WBA,18,20,-1,2,0.07161687066157658,0.07170973,0.23195344,0.2677867,0.85413474
WBA,19,31,-2,2,0.06587919841210048,0.06613572,0.22406006,0.25716865,0.77474946
WBA,20,20,-1,2,0.0664341648419698,0.06653734,0.22743225,0.25794834,0.8855589
WBA,21,20,-1,2,0.07199195524056752,0.072033845,0.23113498,0.26839122,1.0433903
WBA,22,20,-1,2,0.06928041577339172,0.06944659,0.22758086,0.2635272,0.8953447
WBA,23,20,-3,2,0.07606375589966774,0.07611962,0.23449464,0.27589783,1.0568538
WBA,24,21,-2,2,0.07591099912921588,0.07589554,0.2364052,0.27549145,1.3349911
WBA,25,20,-1,2,0.07041977656384309,0.07034765,0.22947563,0.2652313,1.0443442
WBA,26,20,-1,2,0.07260055777927239,0.07246164,0.22750226,0.269187,14447185000000.0
WBA,27,20,-1,2,0.06839228483537833,0.067910306,0.2194832,0.26059607,1.0414007
WBA,28,20,-3,3,0.07661555210749309,0.07667379,0.23945932,0.27690032,0.9896469
WBA,29,20,-2,2,0.06577151268720627,0.065889716,0.22054957,0.25668994,0.8532709
WBA,30,20,-2,3,0.0740511380136013,0.074141614,0.24025753,0.27228957,1.0006714
WBA,31,32,-2,2,0.06574966696401437,0.06553301,0.22385046,0.25599417,0.82686144
WBA,32,37,-2,4,0.058793459087610245,0.058955245,0.20163424,0.24280702,0.75040114
WBA,33,28,-1,2,0.06949773927529652,0.06931512,0.21996726,0.26327765,1.0539486
WBA,34,39,-1,3,0.07086433221896489,0.07110933,0.23286659,0.26666334,0.92481214
WBA,35,40,-1,5,0.06622552374998729,0.066460274,0.21825117,0.2577989,14124723000000.0
WBA,36,40,-3,5,0.07268578559160233,0.07237014,0.23376566,0.26901698,1.0695649
WBA,37,40,-1,4,0.0704118659098943,0.070287734,0.23159912,0.26511833,1.1635474
WBA,38,33,-2,6,0.07057632940510909,0.07109392,0.22436382,0.26663443,14328739000000.0
WBA,39,20,-2,5,0.07308111836512883,0.07334646,0.23600711,0.2708255,0.85879946
WBA,40,27,-2,4,0.0718974694609642,0.072157346,0.23602058,0.2686212,0.9347734
WBA,41,20,-2,6,0.06541736237704754,0.065258525,0.21745501,0.2554575,0.8074172
WBA,42,40,-1,6,0.07813811550537746,0.07799348,0.23870155,0.27927312,1.2508218
WBA,43,28,-1,3,0.07328144460916519,0.07341683,0.23033215,0.2709554,0.9672176
WBA,44,40,-1,4,0.06075708754360676,0.06070339,0.21209745,0.24638058,1.0818491
WBA,45,26,-3,6,0.07664040476083755,0.076805204,0.23785761,0.27713752,1.2147167
WBA,46,20,-1,2,0.06891697148482005,0.06897721,0.22706151,0.2626351,14242314000000.0
WBA,47,20,-2,2,0.07151780215402444,0.071229905,0.22362834,0.2668893,1.2378759
WBA,48,26,-1,4,0.06424244865775108,0.06430014,0.21801482,0.25357473,0.76339245
WBA,49,40,-1,2,0.069114134957393,0.068780966,0.2281562,0.26226124,0.8933293
WBA,50,20,-3,5,0.07281115154425304,0.072476335,0.2343485,0.2692143,1.0554419
WBA,51,20,-3,4,0.0701792761683464,0.06988115,0.22589107,0.2643504,1.0236214
WBA,52,20,-2,4,0.07984448596835136,0.080070324,0.245284,0.282967,1.2007872
WBA,53,34,-2,2,0.07213232604165871,0.07198826,0.23788375,0.2683063,0.8760371
WBA,54,35,-4,5,0.07478029032548268,0.074937396,0.23644856,0.27374697,1.0360513
WBA,55,39,-1,2,0.07134968725343545,0.07138452,0.22966732,0.2671788,1.2237482
WBA,56,40,-1,6,0.08138904472192128,0.08139112,0.2467257,0.28529128,1.3527892
WBA,57,29,-1,3,0.06545017411311467,0.06567561,0.22334272,0.25627252,0.7312505
WBA,58,35,-1,4,0.07480925632019837,0.07468561,0.23762642,0.27328667,1.2614824
WBA,59,25,-3,4,0.07874777540564537,0.078495555,0.2412484,0.2801706,1.5214812
WBA,60,40,-3,4,0.07419363471368949,0.073922835,0.23444618,0.27188754,1.1276662
WBA,61,20,-1,2,0.06582973462839921,0.06524423,0.21777806,0.2554295,0.92417884
WBA,62,40,-2,4,0.07074718611935775,0.070243016,0.23395672,0.265034,14058878000000.0
WBA,63,40,-2,5,0.06843954635163148,0.0685198,0.22728656,0.26176286,0.90034956
WBA,64,27,-1,2,0.07622686152656873,0.07600726,0.23314865,0.27569413,1.2065357
WBA,65,40,-1,6,0.06648927430311839,0.06655573,0.21762162,0.25798398,1.0609554
WBA,66,40,-2,2,0.07338126624623935,0.073388584,0.23801169,0.27090326,1.3071562
WBA,67,40,-1,2,0.07030146320660909,0.07024899,0.22980219,0.26504526,1.0016094
WBA,68,40,-3,3,0.06911752000451088,0.06902234,0.22942536,0.26272103,0.88706076
WBA,69,40,-1,3,0.07695282312730949,0.076470636,0.23902518,0.27653325,1.0258725
WBA,70,31,-2,2,0.07393138607343037,0.0738742,0.23724881,0.27179807,1.0516659
WBA,71,40,-1,6,0.06597854879995187,0.06559448,0.22132662,0.25611418,0.8363031
WBA,72,40,-2,3,0.08059775456786156,0.08087896,0.23896693,0.28439227,1.3795823
WBA,73,40,-3,2,0.06627592071890831,0.066764906,0.22608691,0.25838906,0.79225314
WBA,74,24,-1,6,0.06649505843718846,0.066542394,0.21575466,0.2579581,0.887376
WBA,75,26,-1,5,0.07393904154499371,0.07406248,0.23789996,0.27214423,1.2941927
WBA,76,21,-1,2,0.06421106743315856,0.06463675,0.22050038,0.2542376,14194429000000.0
WBA,77,40,-3,4,0.06434785636762778,0.06426365,0.2209896,0.25350276,0.83329904
WBA,78,40,-2,2,0.07377036412556966,0.07374447,0.23593189,0.27155933,1.1222253
WBA,79,23,-3,3,0.06376341606179874,0.063867845,0.21850699,0.2527209,0.76538473
WBA,80,38,-2,4,0.07802608360846837,0.07784366,0.24170753,0.27900475,1.2942699
WBA,81,40,-2,3,0.07091350729266803,0.07062446,0.22457466,0.26575264,1.2081404
WBA,82,27,-3,4,0.06802275714774926,0.06843373,0.22105667,0.2615984,0.9406675
WBA,83,40,-1,3,0.07599229117234547,0.07592745,0.23903437,0.27554935,1.2398016
WBA,84,20,-2,2,0.07644014433026314,0.076015525,0.23587495,0.27570912,1.0661981
WBA,85,40,-1,2,0.0710282555470864,0.07074528,0.22882587,0.26597986,1.0439938
WBA,86,40,-3,3,0.07262507453560829,0.0725205,0.23285712,0.26929632,0.9202191
WBA,87,20,-2,5,0.06838971003890038,0.06841786,0.22850272,0.26156807,0.8868916
WBA,88,40,-1,2,0.061105708281199135,0.060954567,0.20671222,0.24688978,14175401000000.0
WBA,89,40,-1,5,0.07524293785293897,0.075198114,0.23601915,0.27422273,1.220217
WBA,90,36,-2,2,0.06553307858606179,0.065714665,0.22267309,0.25634873,1.0913869
WBA,91,40,-2,2,0.07810494303703308,0.07799084,0.24242088,0.27926838,1.0291668
WBA,92,28,-2,4,0.06564473422865073,0.0653463,0.2172701,0.2556292,1.1186284
WBA,93,40,-1,2,0.07538118213415146,0.075277224,0.23871982,0.27436695,14105561000000.0
